model_name,dataset_name,train_idc,test_idc,random_seed,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],688933,0.8379755434782609,0.8387044334810079,0.8387991582738606,0.8379683158060666,0.8379755434782609,0.8919848388399786,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],890203,0.8508831521739131,0.8510525617356357,0.851113363982332,0.8508747644890821,0.8508831521739131,0.9005870478453387,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],517391,0.8410326086956522,0.8413108012185234,0.841240217650318,0.841025964374986,0.8410326086956522,0.8940122817350056,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],195645,0.8420516304347826,0.8433610486399135,0.8433748351042737,0.8421258585358163,0.8420516304347826,0.8947385907626761,357556
imagine_rnn,cross_subject_data_3_5_subjects,"['S063', 'S033', 'S049', 'S014', 'S030']",['S102'],705223,0.8440896739130435,0.8447519146893754,0.8447720318305803,0.844063015590635,0.8440896739130435,0.8960459505628255,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],688933,0.8525815217391305,0.8529202145527586,0.8528051627609735,0.8525292065135586,0.8525815217391305,0.9016834759205408,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],890203,0.8491847826086957,0.8497327704540151,0.8498947101018758,0.8492768240445808,0.8491847826086957,0.8995102379009279,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],517391,0.8389945652173914,0.8395195789902173,0.8396863780086056,0.8392556783146411,0.8389945652173914,0.8928030587888275,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],195645,0.8488451086956522,0.8504957303605754,0.8500856015051587,0.8486855695973565,0.8488451086956522,0.8991160664254041,357556
imagine_rnn,cross_subject_data_4_5_subjects,"['S085', 'S094', 'S057', 'S076', 'S046']",['S103'],705223,0.8549592391304348,0.8550651281109329,0.8550540374792407,0.8550094002955604,0.8549592391304348,0.9033269904771192,357556
